Comisión Nacional del Agua
Subdirección General Técnica
Estación: Ing. Elías González Chávez
Clave: EGCJL
Estado: Jalisco
Municipio: Zapotlanejo

Fecha, Elevación(msnm), Almacenamiento(hm³), Area(ha), Extracciones por Obra de Toma(m³/s), Extracciones por Vertedor(m³/s), Evaporación(mm), Precipitación(mm)
2001/01/05,1610.050,24.920,0.000,0.500,0.000,-,0.00
2001/01/06,1610.040,24.870,0.000,0.500,0.000,-,0.00
2001/01/07,1610.030,24.820,0.000,0.500,0.000,-,0.00
2001/01/08,1610.020,24.780,0.000,0.450,0.000,-,0.00
2001/01/09,1610.000,24.680,0.000,0.440,0.000,-,0.00
2001/01/10,1609.990,24.640,0.000,0.460,0.000,-,0.00
2001/01/11,1609.980,24.590,0.000,0.450,0.000,-,0.00
2001/01/12,1609.970,24.550,0.000,0.450,0.000,-,0.00
2001/01/13,1609.960,24.510,0.000,0.480,0.000,-,0.00
2001/01/14,1609.940,24.430,0.000,0.550,0.000,-,0.00
2001/01/15,1609.930,24.380,0.000,0.500,0.000,-,0.00
2001/01/16,1609.920,24.340,0.000,0.500,0.000,-,0.00
2001/01/17,1609.910,24.300,0.000,0.500,0.000,-,0.00
2001/01/18,1609.900,24.260,0.000,0.500,0.000,-,0.00
2001/01/19,1609.890,24.210,0.000,0.500,0.000,-,0.00
2001/01/20,1609.880,24.170,0.000,0.500,0.000,-,0.00
2001/01/21,1609.870,24.130,0.000,0.500,0.000,-,0.00
2001/01/22,1609.850,24.040,0.000,0.500,0.000,-,0.00
2001/01/23,1609.840,24.000,0.000,0.500,0.000,-,0.00
2001/01/24,1609.830,23.960,0.000,0.500,0.000,-,0.00
2001/01/25,1609.820,23.920,0.000,0.500,0.000,-,0.00
2001/01/26,1609.820,23.920,0.000,0.180,0.000,-,0.00
2001/01/27,1609.820,23.920,0.000,0.000,0.000,-,0.00
2001/01/28,1609.800,23.830,0.000,0.710,0.000,-,0.00
2001/01/29,1609.780,23.750,0.000,0.850,0.000,-,0.00
2001/01/30,1609.770,23.710,0.000,0.200,0.000,-,0.00
2001/01/31,1609.760,23.660,0.000,0.500,0.000,-,0.00
2001/02/01,1609.760,23.660,0.000,0.500,0.000,-,0.00
2001/02/02,1609.750,23.620,0.000,0.500,0.000,-,0.00
2001/02/03,1609.730,23.540,0.000,0.500,0.000,-,0.00
2001/02/04,1609.720,23.500,0.000,0.500,0.000,-,0.00
2001/02/05,1609.710,23.450,0.000,0.500,0.000,-,0.00
2001/02/06,1609.700,23.410,0.000,0.500,0.000,-,0.00
2001/02/07,1609.690,23.370,0.000,0.500,0.000,-,0.00
2001/02/08,1609.680,23.320,0.000,0.500,0.000,-,0.00
2001/02/09,1609.670,23.280,0.000,0.500,0.000,-,0.00
2001/02/10,1609.650,23.200,0.000,0.500,0.000,-,0.00
2001/02/11,1609.640,23.160,0.000,0.500,0.000,-,0.00
2001/02/12,1609.630,23.110,0.000,0.500,0.000,-,0.00
2001/02/13,1609.620,23.070,0.000,0.470,0.000,-,0.00
2001/02/14,1609.610,23.030,0.000,0.400,0.000,-,0.00
2001/02/15,1609.600,22.990,0.000,0.500,0.000,-,0.00
2001/02/16,1609.590,22.940,0.000,0.420,0.000,-,0.00
2001/02/17,1609.580,22.900,0.000,0.500,0.000,-,0.00
2001/02/18,1609.570,22.860,0.000,0.500,0.000,-,0.00
2001/02/19,1609.550,22.780,0.000,0.500,0.000,-,0.00
2001/02/20,1609.540,22.730,0.000,0.500,0.000,-,0.00
2001/02/21,1609.530,22.690,0.000,0.500,0.000,-,0.00
2001/02/22,1609.520,22.650,0.000,0.500,0.000,-,0.00
2001/02/23,1609.510,22.610,0.000,0.500,0.000,-,0.00
2001/02/24,1609.500,22.570,0.000,0.500,0.000,-,0.00
2001/02/25,1609.490,22.520,0.000,0.500,0.000,-,0.00
2001/02/26,1609.470,22.440,0.000,0.500,0.000,-,0.00
2001/02/27,1609.460,22.390,0.000,0.470,0.000,-,0.00
2001/02/28,1609.450,22.350,0.000,0.480,0.000,-,0.00
2001/03/01,1609.440,22.310,0.000,0.460,0.000,-,0.00
2001/03/02,1609.430,22.270,0.000,0.410,0.000,-,0.00
2001/03/03,1609.420,22.230,0.000,0.460,0.000,-,0.00
2001/03/04,1609.410,22.180,0.000,0.420,0.000,-,0.00
2001/03/05,1609.390,22.100,0.000,0.480,0.000,-,0.00
2001/03/06,1609.380,22.060,0.000,0.500,0.000,-,0.00
2001/03/07,1609.370,22.010,0.000,0.430,0.000,-,0.00
2001/03/08,1609.360,21.970,0.000,0.470,0.000,-,0.00
2001/03/09,1609.350,21.930,0.000,0.500,0.000,-,0.00
2001/03/10,1609.340,21.890,0.000,0.430,0.000,-,0.00
2001/03/11,1609.330,21.850,0.000,0.480,0.000,-,0.00
2001/03/12,1609.310,21.760,0.000,0.450,0.000,-,0.00
2001/03/13,1609.300,21.720,0.000,0.400,0.000,-,0.00
2001/03/14,1609.290,21.680,0.000,0.420,0.000,-,0.00
2001/03/15,1609.270,21.590,0.000,0.420,0.000,-,0.00
2001/03/16,1609.250,21.510,0.000,0.420,0.000,-,0.00
2001/03/17,1609.240,21.460,0.000,0.410,0.000,-,0.00
2001/03/18,1609.230,21.470,0.000,0.420,0.000,-,0.00
2001/03/19,1609.220,21.380,0.000,0.420,0.000,-,0.00
2001/03/20,1609.210,21.340,0.000,0.430,0.000,-,0.00
2001/03/21,1609.190,21.250,0.000,0.400,0.000,-,0.00
2001/03/22,1609.180,21.210,0.000,0.470,0.000,-,0.00
2001/03/23,1609.170,21.170,0.000,0.500,0.000,-,0.00
2001/03/24,1609.150,21.130,0.000,0.470,0.000,-,0.00
2001/03/25,1609.140,21.040,0.000,0.460,0.000,-,0.00
2001/03/26,1609.140,21.040,0.000,0.500,0.000,-,0.00
2001/03/27,1609.120,20.960,0.000,0.390,0.000,-,0.00
2001/03/28,1609.100,20.870,0.000,0.470,0.000,-,0.00
2001/03/29,1609.090,20.830,0.000,0.470,0.000,-,0.00
2001/03/30,1609.080,20.790,0.000,0.390,0.000,-,0.00
2001/03/31,1609.060,20.700,0.000,0.300,0.000,-,0.00
2001/04/01,1609.050,20.660,0.000,0.300,0.000,-,0.00
2001/04/02,1609.040,20.020,0.000,0.300,0.000,-,0.00
2001/04/03,1609.030,20.580,0.000,0.300,0.000,-,0.00
2001/04/04,1609.030,20.580,0.000,0.300,0.000,-,0.00
2001/04/05,1609.010,20.490,0.000,0.300,0.000,-,0.00
2001/04/06,1609.000,20.450,0.000,0.300,0.000,-,0.00
2001/04/07,1608.980,20.380,0.000,0.300,0.000,-,0.00
2001/04/08,1608.970,20.340,0.000,0.300,0.000,-,0.00
2001/04/09,1608.960,20.310,0.000,0.340,0.000,-,0.00
2001/04/10,1608.950,20.270,0.000,0.300,0.000,-,0.00
2001/04/11,1608.940,20.230,0.000,0.300,0.000,-,0.00
2001/04/12,1608.940,20.230,0.000,0.300,0.000,-,0.00
2001/04/13,1608.920,20.160,0.000,0.300,0.000,-,0.00
2001/04/14,1608.910,20.120,0.000,0.370,0.000,-,0.00
2001/04/15,1608.890,20.050,0.000,0.300,0.000,-,0.00
2001/04/16,1608.880,20.020,0.000,0.200,0.000,-,0.00
2001/04/17,1608.870,19.980,0.000,0.260,0.000,-,0.00
2001/04/18,1608.860,19.940,0.000,0.300,0.000,-,0.00
2001/04/19,1608.850,19.910,0.000,0.300,0.000,-,0.00
2001/04/20,1608.840,19.670,0.000,0.300,0.000,-,0.00
2001/04/21,1608.830,19.830,0.000,0.300,0.000,-,0.00
2001/04/22,1608.820,19.790,0.000,0.300,0.000,-,0.00
2001/04/23,1608.810,19.760,0.000,0.300,0.000,-,0.00
2001/04/24,1608.790,19.690,0.000,0.300,0.000,-,0.00
2001/04/25,1608.780,19.650,0.000,0.300,0.000,-,0.00
2001/04/26,1608.770,19.610,0.000,0.300,0.000,-,0.00
2001/04/27,1608.760,19.580,0.000,0.250,0.000,-,0.00
2001/04/28,1608.750,19.540,0.000,0.230,0.000,-,0.00
2001/04/29,1608.740,19.500,0.000,0.220,0.000,-,0.00
2001/04/30,1607.730,19.400,0.000,0.170,0.000,-,0.00
2001/05/01,1608.720,19.430,0.000,0.180,0.000,-,0.00
2001/05/02,1608.710,19.390,0.000,0.240,0.000,-,0.00
2001/05/03,1608.700,19.360,0.000,0.220,0.000,-,0.00
2001/05/04,1608.690,19.300,0.000,0.200,0.000,-,0.00
2001/05/05,1608.680,19.290,0.000,0.230,0.000,-,0.00
2001/05/06,1608.660,19.210,0.000,0.300,0.000,-,0.00
2001/05/07,1608.630,14.180,0.000,0.250,0.000,-,0.00
2001/05/08,1608.640,19.140,0.000,0.300,0.000,-,0.00
2001/05/09,1608.620,19.060,0.000,0.300,0.000,-,0.00
2001/05/10,1608.620,19.060,0.000,0.300,0.000,-,0.00
2001/05/11,1608.610,19.130,0.000,0.300,0.000,-,0.00
2001/05/12,1608.590,18.960,0.000,0.300,0.000,-,0.00
2001/05/13,1608.590,18.960,0.000,0.300,0.000,-,0.00
2001/05/14,1608.580,18.920,0.000,0.290,0.000,-,0.00
2001/05/15,1608.570,18.880,0.000,0.300,0.000,-,0.00
2001/05/16,1608.570,18.880,0.000,0.300,0.000,-,0.00
2001/05/17,1608.560,18.850,0.000,0.120,0.000,-,0.00
2001/05/18,1608.550,18.810,0.000,0.120,0.000,-,0.00
2001/05/19,1608.540,17.770,0.000,0.250,0.000,-,0.00
2001/05/20,1608.530,18.740,0.000,0.500,0.000,-,0.00
2001/05/21,1608.520,18.700,0.000,0.300,0.000,-,0.00
2001/05/22,1608.500,18.630,0.000,0.300,0.000,-,0.00
2001/05/23,1608.490,18.590,0.000,0.300,0.000,-,0.00
2001/05/24,1608.470,18.520,0.000,0.300,0.000,-,0.00
2001/05/25,1608.460,18.480,0.000,0.300,0.000,-,0.00
2001/05/26,1608.450,18.450,0.000,0.250,0.000,-,0.00
2001/05/27,1608.440,18.410,0.000,0.280,0.000,-,0.00
2001/05/28,1608.430,18.370,0.000,0.230,0.000,-,0.00
2001/05/29,1608.420,18.330,0.000,0.240,0.000,-,0.00
2001/05/30,1608.410,18.300,0.000,0.300,0.000,-,0.00
2001/05/31,1608.390,18.230,0.000,0.300,0.000,-,0.00
2001/06/01,1608.390,18.230,0.000,0.300,0.000,-,0.00
2001/06/02,1608.380,18.190,0.000,0.300,0.000,-,0.00
2001/06/03,1608.380,18.190,0.000,0.300,0.000,-,0.00
2001/06/04,1608.380,18.190,0.000,0.300,0.000,-,0.00
2001/06/05,1608.390,18.230,0.000,0.300,0.000,-,0.00
2001/06/06,1608.390,18.230,0.000,0.300,0.000,-,0.00
2001/06/07,1608.390,18.230,0.000,0.300,0.000,-,0.00
2001/06/08,1608.390,18.230,0.000,0.300,0.000,-,0.00
2001/06/09,1608.370,18.150,0.000,0.300,0.000,-,0.00
2001/06/10,1608.360,18.120,0.000,0.250,0.000,-,0.00
2001/06/11,1608.350,18.080,0.000,0.300,0.000,-,0.00
2001/06/12,1608.340,18.040,0.000,0.300,0.000,-,0.00
2001/06/13,1608.340,18.040,0.000,0.300,0.000,-,0.00
2001/06/14,1608.340,18.040,0.000,0.200,0.000,-,0.00
2001/06/15,1608.330,18.010,0.000,0.200,0.000,-,0.00
2001/06/16,1608.330,18.010,0.000,0.260,0.000,-,0.00
2001/06/17,1608.320,17.970,0.000,0.300,0.000,-,0.00
2001/06/18,1608.310,17.930,0.000,0.300,0.000,-,0.00
2001/06/19,1608.300,17.900,0.000,0.300,0.000,-,0.00
2001/06/20,1608.290,17.860,0.000,0.210,0.000,-,0.00
2001/06/21,1608.280,17.830,0.000,0.220,0.000,-,0.00
2001/06/22,1608.280,17.830,0.000,0.200,0.000,-,0.00
2001/06/23,1608.270,17.790,0.000,0.230,0.000,-,0.00
2001/06/24,1608.270,17.790,0.000,0.180,0.000,-,0.00
2001/06/25,1608.260,17.740,0.000,0.180,0.000,-,0.00
2001/06/26,1608.250,17.720,0.000,0.210,0.000,-,0.00
2001/06/27,1608.260,17.750,0.000,0.140,0.000,-,0.00
2001/06/28,1608.560,17.750,0.000,0.160,0.000,-,0.00
2001/06/29,1608.260,17.750,0.000,0.240,0.000,-,0.00
2001/06/30,1608.250,17.720,0.000,0.300,0.000,-,0.00
2001/07/01,1608.260,17.750,0.000,0.270,0.000,-,0.00
2001/07/02,1608.250,17.720,0.000,0.280,0.000,-,0.00
2001/07/03,1608.250,17.720,0.000,0.300,0.000,-,0.00
2001/07/04,1608.250,17.720,0.000,0.300,0.000,-,0.00
2001/07/05,1608.250,17.720,0.000,0.300,0.000,-,0.00
2001/07/06,1608.250,17.720,0.000,0.300,0.000,-,0.00
2001/07/07,1608.260,17.720,0.000,0.300,0.000,-,0.00
2001/07/08,1608.250,17.720,0.000,0.000,0.000,-,0.00
2001/07/09,1608.290,17.860,0.000,0.300,0.000,-,0.00
2001/07/10,1608.300,17.900,0.000,0.300,0.000,-,0.00
2001/07/11,1608.300,17.900,0.000,0.300,0.000,-,0.00
2001/07/12,1608.310,17.930,0.000,0.230,0.000,-,0.00
2001/07/13,1608.310,17.930,0.000,0.300,0.000,-,0.00
2001/07/14,1608.300,17.990,0.000,0.300,0.000,-,0.00
2001/07/15,1608.300,17.900,0.000,0.300,0.000,-,0.00
2001/07/16,1608.290,17.860,0.000,0.300,0.000,-,0.00
2001/07/17,1608.290,17.860,0.000,0.300,0.000,-,0.00
2001/07/18,1608.320,17.970,0.000,0.170,0.000,-,0.00
2001/07/19,1608.310,17.930,0.000,0.300,0.000,-,0.00
2001/07/20,1608.310,17.930,0.000,0.300,0.000,-,0.00
2001/07/21,1608.310,17.930,0.000,0.280,0.000,-,0.00
2001/07/22,1608.350,18.080,0.000,0.090,0.000,-,0.00
2001/07/23,1608.370,18.150,0.000,0.140,0.000,-,0.00
2001/07/24,1608.370,18.150,0.000,0.220,0.000,-,0.00
2001/07/25,1608.370,18.150,0.000,0.180,0.000,-,0.00
2001/07/26,1608.370,18.150,0.000,0.110,0.000,-,0.00
2001/07/27,1608.390,18.230,0.000,0.230,0.000,-,0.00
2001/07/28,1608.400,18.260,0.000,0.200,0.000,-,0.00
2001/07/29,1608.400,18.260,0.000,0.200,0.000,-,0.00
2001/07/30,1608.420,18.330,0.000,0.140,0.000,-,0.00
2001/07/31,1608.450,18.450,0.000,0.100,0.000,-,0.00
2001/08/01,1608.510,18.660,0.000,0.300,0.000,-,0.00
2001/08/02,1608.580,18.920,0.000,0.750,0.000,-,0.00
2001/08/03,1608.590,18.960,0.000,0.300,0.000,-,0.00
2001/08/04,1608.600,18.990,0.000,0.260,0.000,-,0.00
2001/08/05,1608.620,19.060,0.000,0.300,0.000,-,0.00
2001/08/06,1608.630,19.100,0.000,0.300,0.000,-,0.00
2001/08/07,1608.630,19.100,0.000,0.270,0.000,-,0.00
2001/08/08,1608.640,19.140,0.000,0.280,0.000,-,0.00
2001/08/09,1608.650,19.180,0.000,0.210,0.000,-,0.00
2001/08/10,1608.700,19.360,0.000,0.300,0.000,-,0.00
2001/08/11,1608.770,19.610,0.000,0.210,0.000,-,0.00
2001/08/12,1608.780,19.650,0.000,0.000,0.000,-,0.00
2001/08/13,1608.780,19.050,0.000,0.000,0.000,-,0.00
2001/08/14,1608.800,19.720,0.000,0.300,0.000,-,0.00
2001/08/15,1608.800,19.720,0.000,0.260,0.000,-,0.00
2001/08/16,1608.810,19.760,0.000,0.300,0.000,-,0.00
2001/08/17,1608.810,19.760,0.000,0.300,0.000,-,0.00
2001/08/18,1608.810,19.760,0.000,0.300,0.000,-,0.00
2001/08/19,1608.810,19.760,0.000,0.280,0.000,-,0.00
2001/08/20,1608.810,19.760,0.000,0.280,0.000,-,0.00
2001/08/21,1608.800,19.720,0.000,0.300,0.000,-,0.00
2001/08/22,1608.790,19.690,0.000,0.280,0.000,-,0.00
2001/08/23,1608.800,19.720,0.000,0.230,0.000,-,0.00
2001/08/24,1608.780,19.650,0.000,0.300,0.000,-,0.00
2001/08/25,1608.780,19.650,0.000,0.300,0.000,-,0.00
2001/08/26,1608.780,19.650,0.000,0.300,0.000,-,0.00
2001/08/27,1608.780,19.650,0.000,0.000,0.000,-,0.00
2001/08/28,1608.780,19.650,0.000,0.250,0.000,-,0.00
2001/08/29,1608.840,19.870,0.000,0.260,0.000,-,0.00
2001/08/30,1608.890,20.050,0.000,0.250,0.000,-,0.00
2001/08/31,1608.920,20.160,0.000,0.300,0.000,-,0.00
2001/09/01,1608.940,20.230,0.000,0.290,0.000,-,0.00
2001/09/02,1608.960,20.310,0.000,0.430,0.000,-,0.00
2001/09/03,1608.970,20.340,0.000,0.300,0.000,-,0.00
2001/09/04,1609.000,20.450,0.000,0.300,0.000,-,0.00
2001/09/05,1609.010,20.490,0.000,26.000,0.000,-,0.00
2001/09/06,1609.010,20.490,0.000,0.200,0.000,-,0.00
2001/09/07,1609.030,20.580,0.000,0.130,0.000,-,0.00
2001/09/08,1609.050,20.660,0.000,0.160,0.000,-,0.00
2001/09/09,1609.070,20.740,0.000,0.180,0.000,-,0.00
2001/09/10,1609.090,20.830,0.000,0.180,0.000,-,0.00
2001/09/11,1609.120,20.960,0.000,0.210,0.000,-,0.00
2001/09/12,1609.120,20.960,0.000,0.180,0.000,-,0.00
2001/09/13,1609.170,24.170,0.000,0.250,0.000,-,0.00
2001/09/14,1609.170,21.170,0.000,0.300,0.000,-,0.00
2001/09/15,1609.170,21.170,0.000,0.240,0.000,-,0.00
2001/09/16,1609.170,21.170,0.000,0.300,0.000,-,0.00
2001/09/17,1609.180,21.210,0.000,0.300,0.000,-,0.00
2001/09/18,1609.180,21.210,0.000,0.300,0.000,-,0.00
2001/09/19,1609.180,21.210,0.000,0.300,0.000,-,0.00
2001/09/20,1609.190,21.250,0.000,0.260,0.000,-,0.00
2001/09/21,1609.200,21.300,0.000,0.300,0.000,-,0.00
2001/09/22,1609.220,21.380,0.000,0.300,0.000,-,0.00
2001/09/23,1609.230,21.420,0.000,0.280,0.000,-,0.00
2001/09/24,1609.230,21.420,0.000,0.080,0.000,-,0.00
2001/09/25,1609.220,21.380,0.000,0.090,0.000,-,0.00
2001/09/26,1609.220,21.380,0.000,0.080,0.000,-,0.00
2001/09/27,1609.220,21.380,0.000,0.080,0.000,-,0.00
2001/09/28,1609.220,21.380,0.000,0.080,0.000,-,0.00
2001/09/29,1609.220,21.380,0.000,0.090,0.000,-,0.00
2001/09/30,1609.220,21.380,0.000,0.090,0.000,-,0.00
2001/10/01,1609.220,21.380,0.000,0.060,0.000,-,0.00
2001/10/02,1609.220,21.380,0.000,0.060,0.000,-,0.00
2001/10/03,1609.220,21.380,0.000,0.070,0.000,-,0.00
2001/10/04,1609.230,21.420,0.000,0.050,0.000,-,0.00
2001/10/05,1609.240,21.460,0.000,0.060,0.000,-,0.00
2001/10/06,1609.240,21.460,0.000,0.010,0.000,-,0.00
2001/10/07,1609.240,21.460,0.000,0.090,0.000,-,0.00
2001/10/08,1609.240,21.460,0.000,0.090,0.000,-,0.00
2001/10/09,1609.240,21.460,0.000,0.130,0.000,-,0.00
2001/10/10,1609.230,21.430,0.000,0.630,0.000,-,0.00
2001/10/11,1609.230,21.420,0.000,0.110,0.000,-,0.00
2001/10/12,1609.230,21.420,0.000,0.060,0.000,-,0.00
2001/10/13,1609.220,21.390,0.000,0.090,0.000,-,0.00
2001/10/14,1609.210,21.340,0.000,0.080,0.000,-,0.00
2001/10/15,1609.210,21.340,0.000,0.100,0.000,-,0.00
2001/10/16,1609.210,21.340,-,0.000,0.000,-,0.00
2001/10/17,1609.210,21.340,-,0.090,0.000,-,0.00
2001/10/18,1609.200,21.300,0.000,0.090,0.000,-,0.00
2001/10/19,1609.190,21.250,0.000,0.090,0.000,-,0.00
2001/10/20,1609.180,21.210,0.000,0.080,0.000,-,0.00
2001/10/21,1609.180,21.210,0.000,0.090,0.000,-,0.00
2001/10/22,1609.170,21.170,0.000,0.880,0.000,-,0.00
2001/10/23,1609.170,21.170,0.000,0.690,0.000,-,0.00
2001/10/24,1609.160,21.130,-,0.090,0.000,-,0.00
2001/10/25,1609.160,21.130,0.000,0.080,0.000,-,0.00
2001/10/26,1609.160,21.130,0.000,0.080,0.000,-,0.00
2001/10/27,1609.150,21.080,0.000,0.090,0.000,-,0.00
2001/10/28,1609.140,21.040,0.000,0.140,0.000,-,0.00
2001/10/29,1609.140,21.040,0.000,0.160,0.000,-,0.00
2001/10/30,1609.120,20.960,0.000,0.160,0.000,-,0.00
2001/10/31,1609.120,20.960,0.000,0.180,0.000,-,0.00
2001/11/01,1609.110,20.920,0.000,0.000,0.000,-,0.00
2001/11/02,1609.100,20.870,0.000,0.090,0.000,-,0.00
2001/11/03,1609.090,20.830,0.000,0.000,0.000,-,0.00
2001/11/04,1609.090,20.830,0.000,0.200,0.000,-,0.00
2001/11/05,1609.080,20.790,0.000,0.180,0.000,-,0.00
2001/11/06,1609.080,20.790,0.000,0.170,0.000,-,0.00
2001/11/07,1609.060,20.700,0.000,0.190,0.000,-,0.00
2001/11/08,1609.060,20.700,0.000,0.200,0.000,-,0.00
2001/11/09,1609.050,20.660,0.000,0.220,0.000,-,0.00
2001/11/10,1609.040,20.620,0.000,0.260,0.000,-,0.00
2001/11/11,1609.030,20.580,0.000,0.300,0.000,-,0.00
2001/11/12,1609.020,20.530,0.000,0.360,0.000,-,0.00
2001/11/13,1609.010,20.490,0.000,0.250,0.000,-,0.00
2001/11/14,1609.000,20.450,0.000,0.240,0.000,-,0.00
2001/11/15,1608.990,20.420,0.000,0.280,0.000,-,0.00
2001/11/16,1608.980,20.380,0.000,0.280,0.000,-,0.00
2001/11/17,1608.970,20.380,0.000,0.000,0.000,-,0.00
2001/11/18,1608.970,20.340,0.000,0.340,0.000,-,0.00
2001/11/19,1608.960,20.310,0.000,0.280,0.000,-,0.00
2001/11/20,1608.950,20.270,0.000,0.270,0.000,-,0.00
2001/11/21,1608.940,20.230,0.000,0.270,0.000,-,0.00
2001/11/22,1608.930,20.190,0.000,0.280,0.000,-,0.00
2001/11/23,1608.920,20.160,0.000,0.300,0.000,-,0.00
2001/11/24,1608.910,20.120,0.000,0.310,0.000,-,0.00
2001/11/25,1608.900,20.090,0.000,0.280,0.000,-,0.00
2001/11/26,1608.890,20.050,0.000,0.310,0.000,-,0.00
2001/11/27,1608.880,20.020,0.000,0.270,0.000,-,0.00
2001/11/28,1608.870,19.980,0.000,0.260,0.000,-,0.00
2001/11/29,1608.860,19.940,0.000,0.250,0.000,-,0.00
2001/11/30,1608.860,19.990,0.000,0.310,0.000,-,0.00
2001/12/01,1608.850,19.910,0.000,0.270,0.000,-,0.00
2001/12/02,1608.840,19.870,0.000,0.710,0.000,-,0.00
2001/12/03,1608.830,19.830,0.000,0.300,0.000,-,0.00
2001/12/04,1608.820,19.790,0.000,0.280,0.000,-,0.00
2001/12/05,1608.810,19.760,0.000,0.290,0.000,-,0.00
2001/12/06,1608.810,19.760,0.000,0.230,0.000,-,0.00
2001/12/07,1608.800,19.720,0.000,0.100,0.000,-,0.00
2001/12/08,1608.800,19.720,0.000,0.180,0.000,-,0.00
2001/12/09,1608.800,19.720,0.000,0.110,0.000,-,0.00
2001/12/10,1608.790,19.690,0.000,0.090,0.000,-,0.00
2001/12/11,1608.780,19.650,0.000,0.430,0.000,-,0.00
2001/12/12,1608.770,19.610,0.000,0.110,0.000,-,0.00
2001/12/13,1608.770,19.610,0.000,0.080,0.000,-,0.00
2001/12/14,1608.760,19.580,0.000,0.090,0.000,-,0.00
2001/12/15,1608.750,19.540,0.000,0.120,0.000,-,0.00
2001/12/16,1608.750,19.540,0.000,0.080,0.000,-,0.00
2001/12/17,1608.750,19.540,0.000,0.000,0.000,-,0.00
2001/12/18,1608.750,19.540,0.000,0.000,0.000,-,0.00
2001/12/19,1608.750,19.540,0.000,0.140,0.000,-,0.00
2001/12/20,1608.750,19.540,0.000,0.140,0.000,-,0.00
2001/12/21,1608.740,19.500,0.000,0.080,0.000,-,0.00
2001/12/22,1608.740,19.500,0.000,0.090,0.000,-,0.00
2001/12/23,1608.740,19.500,0.000,0.080,0.000,-,0.00
2001/12/24,1608.730,19.470,0.000,0.080,0.000,-,0.00
2001/12/25,1608.730,19.470,0.000,0.070,0.000,-,0.00
2001/12/26,1608.730,19.470,0.000,0.070,0.000,-,0.00
2001/12/27,1608.720,19.430,0.000,0.090,0.000,-,0.00
2001/12/28,1608.710,19.390,0.000,0.080,0.000,-,0.00
2001/12/29,1608.700,19.360,0.000,0.090,0.000,-,0.00
2001/12/30,1608.690,19.320,0.000,0.080,0.000,-,0.00
2001/12/31,1608.680,19.290,0.000,0.080,0.000,-,0.00
2002/01/01,1608.680,19.290,389.944,0.090,0.000,-,0.00
2002/01/02,1608.680,19.290,389.944,0.060,0.000,-,0.00
2002/01/03,1608.670,19.250,389.461,0.090,0.000,-,0.00
2002/01/04,1608.660,19.210,388.978,0.080,0.000,-,0.00
2002/01/05,1608.660,19.210,388.978,0.090,0.000,-,0.00
2002/01/06,1608.650,19.180,388.495,0.090,0.000,-,0.00
2002/01/07,1608.650,19.180,0.000,0.090,0.000,-,0.00
2002/01/08,1608.650,19.180,0.000,0.080,0.000,-,0.00
2002/01/09,1608.640,19.140,0.000,0.090,0.000,-,0.00
2002/01/10,1608.640,19.140,0.000,0.080,0.000,-,0.00
2002/01/11,1608.640,19.140,0.000,0.080,0.000,-,0.00
2002/01/12,1608.630,19.100,387.529,0.080,0.000,-,0.00
2002/01/13,1608.620,19.060,387.046,0.070,0.000,-,0.00
2002/01/14,1608.620,19.060,0.000,0.080,0.000,-,0.00
2002/01/15,1608.620,19.060,0.000,0.060,0.000,-,0.00
2002/01/16,1608.610,19.030,0.000,0.060,0.000,-,0.00
2002/01/17,1608.610,19.030,0.000,0.080,0.000,-,0.00
2002/01/18,1608.610,19.030,0.000,0.080,0.000,-,0.00
2002/01/19,1608.610,19.030,386.563,0.090,0.000,-,0.00
2002/01/20,1608.610,19.030,386.563,0.070,0.000,-,0.00
2002/01/21,1608.610,19.030,0.000,0.080,0.000,-,0.00
2002/01/22,1608.610,19.030,0.000,0.080,0.000,-,0.00
2002/01/23,1608.610,19.030,0.000,0.090,0.000,-,0.00
2002/01/24,1608.600,19.000,0.000,0.080,0.000,-,0.00
2002/01/25,1608.600,19.000,0.000,0.080,0.000,-,0.00
2002/01/26,1608.600,19.000,386.080,0.080,0.000,-,0.00
2002/01/27,1608.600,19.000,386.080,0.080,0.000,-,0.00
2002/01/28,1608.590,18.960,0.000,0.080,0.000,-,0.00
2002/01/29,1608.590,18.960,0.000,0.040,0.000,-,0.00
2002/01/30,1608.580,18.920,0.000,0.110,0.000,-,0.00
2002/01/31,1608.580,18.920,0.000,0.070,0.000,-,0.00
2002/02/01,1608.580,18.920,0.000,0.090,0.000,-,0.00
2002/02/02,1608.570,18.880,384.631,0.070,0.000,-,0.00
2002/02/03,1608.570,18.880,0.000,0.090,0.000,-,0.00
2002/02/04,1608.570,18.880,0.000,0.090,0.000,-,0.00
2002/02/05,1608.570,18.880,0.000,0.080,0.000,-,0.00
2002/02/06,1608.560,18.850,0.000,0.100,0.000,-,0.00
2002/02/07,1608.550,18.810,0.000,0.080,0.000,-,0.00
2002/02/08,1608.550,18.810,383.665,0.080,0.000,-,0.00
2002/02/09,1608.540,18.770,383.182,0.070,0.000,-,0.00
2002/02/10,1608.540,18.770,383.182,0.010,0.000,-,0.00
2002/02/11,1608.530,18.750,0.000,0.080,0.000,-,0.00
2002/02/12,1608.530,18.750,0.000,0.050,0.000,-,0.00
2002/02/13,1608.530,18.750,382.700,0.080,0.000,-,0.00
2002/02/14,1608.530,18.750,382.699,0.070,0.000,-,0.00
2002/02/15,1608.520,18.690,0.000,0.080,0.000,-,0.00
