Comisión Nacional del Agua
Subdirección General Técnica
Estación: La Red
Clave: REDJL
Estado: Jalisco
Municipio: Acatic

Fecha, Elevación(msnm), Almacenamiento(hm³), Area(ha), Extracciones por Obra de Toma(m³/s), Extracciones por Vertedor(m³/s), Evaporación(mm), Precipitación(mm)
2019/09/29,1789.600,9.137,145.600,0.000,0.000,-,-
2019/09/30,1789.600,9.137,145.600,0.000,0.000,-,-
2019/10/01,1789.640,9.186,146.240,0.000,0.000,-,-
2019/10/02,1789.660,9.210,146.560,0.000,0.000,-,-
2019/10/03,1789.660,9.210,146.560,0.000,0.000,-,-
2019/10/04,1789.840,9.432,149.440,0.000,0.000,-,-
2019/10/05,1789.990,9.616,151.840,0.000,0.000,-,-
2019/10/06,1790.020,9.666,152.320,0.000,0.000,-,-
2019/10/07,1790.040,9.704,152.640,0.000,0.000,-,-
2019/10/08,1790.100,9.817,153.600,0.000,0.000,-,-
2019/10/09,1790.040,9.704,152.640,1.149,0.000,-,-
2019/10/10,1790.000,9.628,152.000,1.619,0.000,-,-
2019/10/11,1789.910,9.517,150.560,1.614,0.000,-,-
2019/10/12,1789.840,9.432,149.440,1.608,0.000,-,-
2019/10/13,1789.780,9.358,148.480,1.600,0.000,-,-
2019/10/14,1789.780,9.358,148.480,1.596,0.000,-,-
2019/10/15,1789.630,9.174,146.080,1.588,0.000,-,-
2019/10/16,1789.560,9.088,144.960,1.582,0.000,-,-
2019/10/17,1789.480,8.989,143.680,1.577,0.000,-,-
2019/10/18,1789.410,8.903,142.560,1.570,0.000,-,-
2019/10/19,1789.420,8.916,142.720,0.456,0.000,-,-
2019/10/20,1789.480,8.989,143.680,0.000,0.000,-,-
2019/10/21,1789.490,9.002,143.840,0.000,0.000,-,-
2019/10/22,1789.540,9.063,144.640,0.000,0.000,-,-
2019/10/23,1789.640,9.186,146.240,0.000,0.000,-,-
2019/10/24,1789.800,9.382,148.800,0.000,0.000,-,-
2019/10/25,1789.880,9.481,150.080,0.000,0.000,-,-
2019/10/26,1789.910,9.517,150.560,0.000,0.000,-,-
2019/10/27,1790.080,9.779,153.280,0.000,0.000,-,-
2019/10/28,1790.160,9.931,154.560,0.000,0.000,-,-
2019/10/29,1790.180,9.969,155.880,0.000,0.000,-,-
2019/10/30,1790.220,10.044,156.000,0.000,0.000,-,-
2019/10/31,1790.250,10.101,156.520,0.000,0.000,-,-
2019/11/01,1790.250,10.101,156.520,0.000,0.000,-,-
2019/11/02,1790.320,10.233,157.120,0.000,0.000,-,-
2019/11/03,1790.300,10.196,156.800,0.000,0.000,-,-
2019/11/04,1790.380,10.350,158.080,0.000,0.000,-,-
2019/11/05,1790.630,10.820,162.080,0.000,0.000,-,-
2019/11/06,1790.760,11.066,164.160,0.000,0.000,-,-
2019/11/07,1790.840,11.217,165.440,0.000,0.000,-,-
2019/11/08,1790.900,11.331,166.400,0.000,0.000,-,-
2019/11/09,1790.930,11.388,166.880,0.000,0.000,-,-
2019/11/10,1790.960,11.444,167.360,0.000,0.000,-,-
2019/11/11,1790.970,11.463,167.520,0.000,0.000,-,-
2019/11/12,1791.030,11.573,168.540,0.000,0.000,-,-
2019/11/13,1791.050,11.608,168.900,0.000,0.000,-,-
2019/11/14,1791.020,11.555,168.360,1.159,0.000,-,-
2019/11/15,1790.970,11.463,167.520,1.700,0.000,-,-
2019/11/16,1790.920,11.369,166.720,1.691,0.000,-,-
2019/11/17,1790.870,11.274,165.920,1.692,0.000,-,-
2019/11/18,1790.870,11.274,165.920,1.692,0.000,-,-
2019/11/19,1790.750,11.047,164.000,1.682,0.000,-,-
2019/11/20,1790.700,10.952,163.200,1.677,0.000,-,-
2019/11/21,1790.640,10.839,162.240,1.674,0.000,-,-
2019/11/22,1790.590,10.744,161.440,1.660,0.000,-,-
2019/11/23,1790.540,10.650,160.640,1.665,0.000,-,-
2019/11/24,1790.480,10.536,159.680,1.661,0.000,-,-
2019/11/25,1790.420,10.423,158.720,1.655,0.000,-,-
2019/11/26,1790.320,10.233,157.120,1.648,0.000,-,-
2019/11/27,1790.230,10.063,155.680,1.640,0.000,-,-
2019/11/28,1790.150,9.912,154.400,1.634,0.000,-,-
2019/11/29,1790.080,9.779,153.280,0.000,0.000,-,-
2019/11/30,1790.010,9.647,152.160,0.163,0.000,-,-
2019/12/01,1789.940,9.554,151.040,1.615,0.000,-,-
2019/12/02,1789.900,9.505,150.400,1.609,0.000,-,-
2019/12/03,1789.820,9.407,149.120,1.606,0.000,-,0.00
2019/12/04,1789.720,9.284,147.520,1.598,0.000,-,-
2019/12/05,1789.640,9.186,146.240,1.590,0.000,-,-
2019/12/06,1789.560,9.088,144.960,1.583,0.000,-,-
2019/12/07,1789.500,9.014,144.000,1.576,0.000,-,0.00
2019/12/08,1789.400,8.891,142.400,1.569,0.000,-,-
2019/12/09,1789.400,8.891,142.400,0.456,0.000,-,-
2019/12/10,1789.400,8.891,142.400,0.000,0.000,-,-
2019/12/11,1789.400,8.891,142.400,0.000,0.000,-,-
2019/12/12,1789.400,8.891,142.400,0.000,0.000,-,-
2019/12/13,1789.400,8.891,142.400,0.000,0.000,-,-
2019/12/14,1789.400,8.891,142.400,0.000,0.000,-,-
2019/12/15,1789.400,8.891,142.400,0.049,0.000,-,-
2019/12/16,1789.400,8.891,142.400,0.078,0.000,-,-
2019/12/17,1789.390,8.879,142.240,0.078,0.000,-,-
2019/12/18,1789.380,8.867,142.080,0.078,0.000,-,-
2019/12/19,1789.370,8.854,141.920,0.078,0.000,-,-
2019/12/20,1789.360,8.842,141.760,0.078,0.000,-,-
2019/12/21,1789.360,8.842,141.760,0.078,0.000,-,-
2019/12/22,1789.360,8.842,-,0.078,0.000,-,-
2019/12/23,1789.340,8.818,141.440,0.077,0.000,-,-
2019/12/24,1789.340,8.818,141.440,0.078,0.000,-,-
2019/12/25,1789.340,8.818,141.440,0.078,0.000,-,-
2019/12/26,1789.330,8.805,141.280,0.077,0.000,-,-
2019/12/27,1789.330,8.805,141.280,0.077,0.000,-,-
2019/12/28,1789.330,8.805,141.280,0.078,0.000,-,-
2019/12/29,1789.320,8.793,141.120,0.077,0.000,-,-
2019/12/30,1789.320,8.793,141.120,0.077,0.000,-,-
2019/12/31,1789.310,8.781,140.960,0.078,0.000,-,-
2020/01/01,1789.310,8.781,-,0.078,0.000,-,-
2020/01/02,1789.300,8.768,140.800,6.717,0.000,-,-
2020/01/03,1789.300,8.768,140.800,0.077,0.000,-,-
2020/01/04,1789.320,8.793,141.120,0.077,0.000,-,-
2020/01/05,1789.320,8.793,141.120,0.077,0.000,-,-
2020/01/06,1789.320,8.793,141.120,0.077,0.000,-,-
2020/01/07,1789.320,8.793,141.120,0.078,0.000,-,-
2020/01/08,1789.310,8.781,140.960,0.077,0.000,-,-
2020/01/09,1789.310,8.781,140.960,0.077,0.000,-,-
2020/01/10,1789.310,8.781,140.960,0.077,0.000,-,-
2020/01/11,1789.300,8.768,140.800,0.077,0.000,-,0.00
2020/01/12,1789.300,8.768,140.800,0.078,0.000,-,-
2020/01/13,1789.300,8.768,140.800,0.077,0.000,-,-
2020/01/14,1789.300,8.768,140.800,0.077,0.000,-,-
2020/01/15,1789.300,8.768,140.800,0.077,0.000,-,-
2020/01/16,1789.290,8.756,140.640,0.106,0.000,-,-
2020/01/17,1789.290,8.756,140.640,0.155,0.000,-,-
2020/01/18,1789.280,8.744,140.480,0.155,0.000,-,-
2020/01/19,1789.280,8.744,-,0.155,0.000,-,-
2020/01/20,1789.270,8.732,140.320,0.155,0.000,-,-
2020/01/21,1789.270,8.732,140.320,0.155,0.000,-,0.00
2020/01/22,1789.270,8.732,140.320,0.155,0.000,-,0.00
2020/01/23,1789.260,8.719,140.160,0.155,0.000,-,-
2020/01/24,1789.260,8.719,140.160,0.155,0.000,-,-
2020/01/25,1789.250,8.707,140.000,0.155,0.000,-,-
2020/01/26,1789.250,8.707,140.000,0.155,0.000,-,-
2020/01/27,1789.250,8.707,140.000,1.318,0.000,-,-
2020/01/28,1789.240,8.695,139.840,0.154,0.000,-,-
2020/01/29,1789.220,8.670,139.520,0.154,0.000,-,-
2020/01/30,1789.210,8.658,139.360,0.154,0.000,-,-
2020/01/31,1789.200,8.646,139.200,0.154,0.000,-,-
2020/02/01,1789.190,8.633,139.040,0.155,0.000,-,-
2020/02/02,1789.190,8.633,139.040,0.155,0.000,-,-
2020/02/03,1789.160,8.596,138.560,0.154,0.000,-,-
2020/02/04,1789.160,8.596,138.560,0.154,0.000,-,-
2020/02/05,1789.170,8.609,138.720,0.154,0.000,-,-
2020/02/06,1789.160,8.596,138.560,0.154,0.000,-,-
2020/02/07,1789.150,8.584,138.460,0.154,0.000,-,-
2020/02/08,1789.150,8.584,138.460,0.154,0.000,-,-
2020/02/09,1789.130,8.560,138.080,0.154,0.000,-,-
2020/02/10,1789.120,8.547,137.920,0.154,0.000,-,-
2020/02/11,1789.120,8.547,137.920,0.154,0.000,-,-
2020/02/12,1789.110,8.535,137.760,0.154,0.000,-,-
2020/02/13,1789.100,8.523,137.600,0.154,0.000,-,-
2020/02/14,1789.100,8.523,137.600,0.154,0.000,-,-
2020/02/15,1789.080,8.498,137.280,0.154,0.000,-,0.00
2020/02/16,1789.070,8.486,137.120,0.154,0.000,-,-
2020/02/17,1789.070,8.486,137.120,0.153,0.000,-,-
2020/02/18,1789.060,8.474,136.960,0.153,0.000,-,-
2020/02/19,1789.040,8.449,136.640,0.153,0.000,-,-
2020/02/20,1789.030,8.437,136.480,0.153,0.000,-,0.00
2020/02/21,1789.020,8.425,136.320,0.152,0.000,-,-
2020/02/22,1789.010,8.412,136.160,0.153,0.000,-,-
2020/02/23,1789.000,8.400,136.000,0.152,0.000,-,-
2020/02/24,1788.990,8.388,135.880,0.153,0.000,-,-
2020/02/25,1788.970,8.363,135.640,0.153,0.000,-,-
2020/02/26,1788.960,8.350,135.520,0.152,0.000,-,-
2020/02/27,1788.940,8.326,135.280,0.152,0.000,-,-
2020/02/28,1788.930,8.313,135.160,0.152,0.000,-,-
2020/02/29,1788.920,8.301,135.040,0.158,0.000,-,-
2020/03/01,1788.900,8.276,134.800,0.152,0.000,-,-
2020/03/02,1788.890,8.264,134.680,0.152,0.000,-,0.00
2020/03/03,1788.880,8.251,134.560,0.152,0.000,-,0.00
2020/03/04,1788.870,8.239,134.440,0.152,0.000,-,-
2020/03/05,1788.860,8.226,134.320,0.152,0.000,-,-
2020/03/06,1788.840,8.202,134.080,0.151,0.000,-,0.00
2020/03/07,1788.820,8.177,133.840,0.151,0.000,-,-
2020/03/08,1788.810,8.164,133.720,0.151,0.000,-,-
2020/03/09,1788.790,8.140,133.480,0.156,0.000,-,0.00
2020/03/10,1788.780,8.127,133.360,0.151,0.000,-,0.00
2020/03/11,1788.760,8.102,133.120,0.151,0.000,-,0.00
2020/03/12,1788.750,8.090,133.000,0.150,0.000,-,0.00
2020/03/13,1788.730,8.065,132.760,0.150,0.000,-,0.00
2020/03/14,1788.720,8.053,132.640,0.150,0.000,-,0.00
2020/03/15,1788.710,8.040,132.520,0.150,0.000,-,-
2020/03/16,1788.690,8.016,132.280,0.150,0.000,-,-
2020/03/17,1788.680,8.003,132.160,0.149,0.000,-,-
2020/03/18,1788.670,7.991,132.040,0.149,0.000,-,-
2020/03/19,1788.650,7.966,131.800,0.149,0.000,-,-
2020/03/20,1788.640,7.954,131.680,0.149,0.000,-,-
2020/03/21,1788.620,7.929,131.440,0.149,0.000,-,-
2020/03/22,1788.610,7.916,131.320,0.149,0.000,-,-
2020/03/23,1788.590,7.892,131.080,0.149,0.000,-,-
2020/03/24,1788.590,7.892,131.080,0.149,0.000,-,-
2020/03/25,1788.570,7.867,130.840,0.148,0.000,-,-
2020/03/26,1788.550,7.842,130.600,0.149,0.000,-,-
2020/03/27,1788.540,7.830,130.480,0.148,0.000,-,-
2020/03/28,1788.520,7.805,130.240,0.148,0.000,-,-
2020/03/29,1788.500,7.780,130.000,0.148,0.000,-,0.00
2020/03/30,1788.500,7.780,130.000,0.148,0.000,-,-
2020/03/31,1788.480,7.755,129.760,0.148,0.000,-,-
2020/04/01,1788.470,7.743,129.640,0.148,0.000,-,0.00
2020/04/02,1788.450,7.718,129.400,0.148,0.000,-,0.00
2020/04/03,1788.440,7.706,129.280,0.148,0.000,-,0.00
2020/04/04,1788.410,7.668,128.920,0.147,0.000,-,0.00
2020/04/05,1788.400,7.656,128.800,0.147,0.000,-,-
2020/04/06,1788.390,7.644,128.680,0.147,0.000,-,-
2020/04/07,1788.370,7.619,128.440,0.147,0.000,-,-
2020/04/08,1788.360,7.608,128.320,0.147,0.000,-,-
2020/04/09,1788.350,7.594,128.200,0.147,0.000,-,-
2020/04/10,1788.330,7.569,127.960,0.147,0.000,-,-
2020/04/11,1788.310,7.544,127.720,0.146,0.000,-,-
2020/04/12,1788.290,7.520,127.480,0.146,0.000,-,-
2020/04/13,1788.290,7.520,127.480,0.146,0.000,-,-
2020/04/14,1788.270,7.495,127.240,0.146,0.000,-,0.00
2020/04/15,1788.260,7.482,127.120,0.146,0.000,-,0.00
2020/04/16,1788.240,7.458,126.880,0.146,0.000,-,0.00
2020/04/17,1788.230,7.445,126.760,0.146,0.000,-,0.00
2020/04/18,1788.210,7.420,126.520,0.145,0.000,-,-
2020/04/19,1788.190,7.396,126.280,0.145,0.000,-,-
2020/04/20,1788.190,7.396,126.280,0.145,0.000,-,-
2020/04/21,1788.170,7.371,126.040,0.145,0.000,-,-
2020/04/22,1788.150,7.346,125.800,0.144,0.000,-,-
2020/04/23,1788.130,7.321,125.560,0.144,0.000,-,-
2020/04/24,1788.110,7.296,125.320,0.144,0.000,-,-
2020/04/25,1788.080,7.259,124.960,0.144,0.000,-,-
2020/04/26,1788.060,7.234,124.720,0.144,0.000,-,0.00
2020/04/27,1788.050,7.222,124.600,0.144,0.000,-,-
2020/04/28,1788.030,7.197,124.360,0.144,0.000,-,-
2020/04/29,1788.010,7.172,124.120,0.144,0.000,-,-
2020/04/30,1787.990,7.148,123.890,0.143,0.000,-,-
2020/05/01,1787.990,7.148,-,0.143,0.000,-,-
2020/05/02,1787.940,7.088,123.340,0.143,0.000,-,-
2020/05/03,1787.920,7.064,123.120,0.143,0.000,-,-
2020/05/04,1787.900,7.040,122.900,0.142,0.000,-,-
2020/05/05,1787.890,7.028,122.790,0.142,0.000,-,-
2020/05/06,1787.870,7.004,122.570,0.142,0.000,-,-
2020/05/07,1787.850,6.980,122.350,0.142,0.000,-,-
2020/05/08,1787.850,6.980,122.350,0.142,0.000,-,-
2020/05/09,1787.850,6.980,-,0.142,0.000,-,-
2020/05/10,1787.800,6.920,121.800,0.142,0.000,-,-
2020/05/11,1787.790,6.908,121.690,0.141,0.000,-,-
2020/05/12,1787.780,6.896,121.580,0.141,0.000,-,-
2020/05/13,1787.770,6.884,121.470,0.141,0.000,-,-
2020/05/14,1787.760,6.872,121.360,0.141,0.000,-,-
2020/05/15,1787.750,6.860,121.250,0.141,0.000,-,0.00
2020/05/16,1787.730,6.836,121.030,0.140,0.000,-,-
2020/05/17,1787.720,6.824,120.920,0.141,0.000,-,-
2020/05/18,1787.720,6.824,120.920,0.141,0.000,-,-
2020/05/19,1787.710,6.812,120.810,0.141,0.000,-,-
2020/05/20,1787.690,6.788,120.590,0.141,0.000,-,-
2020/05/21,1787.680,6.776,120.480,0.140,0.000,-,-
2020/05/22,1787.670,6.764,120.370,0.140,0.000,-,-
2020/05/23,1787.660,6.752,120.260,0.140,0.000,-,-
2020/05/24,1787.660,6.752,-,0.140,0.000,-,-
2020/05/25,1787.640,6.728,120.040,0.140,0.000,-,-
2020/05/26,1787.630,6.716,119.930,0.139,0.000,-,-
2020/05/27,1787.610,6.692,119.710,0.139,0.000,-,-
2020/05/28,1787.590,6.668,119.490,0.139,0.000,-,-
2020/05/29,1787.570,6.644,119.270,0.139,0.000,-,-
2020/05/30,1787.550,6.620,119.050,0.139,0.000,-,-
2020/05/31,1787.530,6.596,118.830,0.138,0.000,-,-
2020/06/01,1787.510,6.572,118.610,0.138,0.000,-,-
2020/06/02,1787.490,6.548,118.390,0.138,0.000,-,-
2020/06/03,1787.480,6.536,118.280,0.138,0.000,-,-
2020/06/04,1787.470,6.524,118.170,0.138,0.000,-,0.00
2020/06/05,1787.470,6.524,118.170,0.138,0.000,-,0.00
2020/06/06,1787.440,6.488,117.840,0.138,0.000,-,-
2020/06/07,1787.420,6.464,117.620,0.137,0.000,-,-
2020/06/08,1787.410,6.452,117.510,0.137,0.000,-,-
2020/06/09,1787.390,6.428,117.290,0.137,0.000,-,-
2020/06/10,1787.370,6.404,117.070,0.137,0.000,-,-
2020/06/11,1787.360,6.392,116.960,0.137,0.000,-,-
2020/06/12,1787.350,6.380,116.850,0.137,0.000,-,-
2020/06/13,1787.340,6.368,116.740,0.136,0.000,-,-
2020/06/14,1787.330,6.356,116.630,0.137,0.000,-,-
2020/06/15,1787.320,6.344,116.520,0.136,0.000,-,-
2020/06/16,1787.300,6.320,116.300,0.136,0.000,-,-
2020/06/17,1787.290,6.308,116.190,0.136,0.000,-,-
2020/06/18,1787.280,6.296,116.080,0.136,0.000,-,-
2020/06/19,1787.270,6.284,115.970,0.136,0.000,-,-
2020/06/20,1787.250,6.260,115.750,0.136,0.000,-,-
2020/06/21,1787.250,6.260,115.750,0.136,0.000,-,-
2020/06/22,1787.250,6.260,115.750,0.135,0.000,-,-
2020/06/23,1787.240,6.248,115.640,0.135,0.000,-,-
2020/06/24,1787.240,6.248,115.640,0.135,0.000,-,-
2020/06/25,1787.220,6.224,115.420,0.135,0.000,-,-
2020/06/26,1787.210,6.212,115.310,0.135,0.000,-,-
2020/06/27,1787.190,6.190,115.000,0.135,0.000,-,-
2020/06/28,1787.190,6.190,-,0.135,0.000,-,-
2020/06/29,1787.170,6.164,114.870,0.135,0.000,-,-
2020/06/30,1787.160,6.152,114.760,0.135,0.000,-,-
2020/07/01,1787.150,6.140,114.650,0.134,0.000,-,-
2020/07/02,1787.150,6.140,114.650,0.134,0.000,-,-
2020/07/03,1787.140,6.128,114.540,0.134,0.000,-,-
2020/07/04,1787.160,6.152,114.760,0.135,0.000,-,-
2020/07/05,1787.150,6.140,114.650,0.135,0.000,-,-
2020/07/06,1787.140,6.128,114.540,0.134,0.000,-,-
2020/07/07,1787.140,6.128,114.540,0.134,0.000,-,-
2020/07/08,1787.130,6.116,114.430,0.134,0.000,-,-
2020/07/09,1787.120,6.104,114.320,0.134,0.000,5.26,3.70
2020/07/10,1787.100,6.080,114.100,0.134,0.000,-,-
2020/07/11,1787.080,6.056,113.880,0.134,0.000,-,-
2020/07/12,1787.080,6.056,113.880,0.134,0.000,-,-
2020/07/13,1787.060,6.032,113.660,0.134,0.000,-,-
2020/07/14,1787.060,6.032,113.660,0.133,0.000,-,-
2020/07/15,1787.050,6.020,113.550,0.132,0.000,-,-
2020/07/16,1787.040,6.008,113.440,0.134,0.000,-,-
2020/07/17,1787.030,5.996,113.330,0.133,0.000,-,-
2020/07/18,1787.040,6.008,113.440,0.108,0.000,-,-
2020/07/19,1787.050,6.020,113.550,0.066,0.000,-,-
2020/07/20,1787.050,6.020,113.550,0.067,0.000,-,-
2020/07/21,1787.050,6.020,113.550,0.067,0.000,-,-
2020/07/22,1787.090,6.068,113.990,0.067,0.000,-,-
2020/07/23,1787.100,6.080,114.100,0.067,0.000,-,-
2020/07/24,1787.100,6.080,114.100,0.067,0.000,-,-
2020/07/25,1787.090,6.068,113.990,0.067,0.000,-,-
2020/07/26,1787.090,6.068,113.990,0.066,0.000,-,-
2020/07/27,1787.220,6.224,115.420,0.066,0.000,-,-
2020/07/28,1787.400,6.440,117.400,0.067,0.000,-,-
2020/07/29,1787.500,6.560,118.500,0.068,0.000,-,-
2020/07/30,1787.530,6.596,118.830,0.069,0.000,-,-
2020/07/31,1787.830,6.956,122.130,0.069,0.000,-,-
2020/08/01,1788.070,7.247,124.840,0.070,0.000,-,-
2020/08/02,1788.920,8.301,135.040,0.071,0.000,-,-
2020/08/03,1789.750,9.321,148.000,0.075,0.000,-,-
2020/08/04,1790.480,10.536,159.680,0.078,0.000,-,-
2020/08/05,1790.570,10.706,161.120,1.195,0.000,-,-
2020/08/06,1790.700,10.952,163.200,1.442,0.000,-,-
2020/08/07,1790.650,10.858,162.400,2.508,0.000,-,-
2020/08/08,1790.570,10.706,161.120,3.342,0.000,-,-
2020/08/09,1790.510,10.590,160.160,3.333,0.000,-,-
2020/08/10,1790.430,10.442,158.880,3.317,0.000,-,-
2020/08/11,1790.250,10.101,156.000,3.303,0.000,-,-
2020/08/12,1790.230,10.044,155.520,3.275,0.000,-,-
2020/08/13,1790.390,10.366,158.240,3.269,0.000,-,-
2020/08/14,1790.300,10.196,156.800,3.283,0.000,-,-
2020/08/15,1790.190,9.987,155.040,3.283,0.000,-,-
2020/08/16,1790.190,9.987,155.040,3.283,0.000,-,-
2020/08/17,1790.000,9.628,152.000,3.247,0.000,-,-
2020/08/18,1789.810,9.395,148.960,3.226,0.000,-,-
2020/08/19,1789.680,9.235,146.880,3.201,0.000,-,-
2020/08/20,1789.580,9.112,145.280,3.178,0.000,-,-
2020/08/21,1789.440,8.940,143.040,3.158,0.000,-,-
2020/08/22,1789.370,8.867,142.080,2.159,0.000,-,-
2020/08/23,1789.440,8.940,143.040,0.456,0.000,-,-
2020/08/24,1789.480,8.989,143.680,0.000,0.000,-,-
2020/08/25,1789.510,9.026,144.160,0.000,0.000,-,-
2020/08/26,1789.540,9.063,144.640,0.000,0.000,-,-
2020/08/27,1789.530,9.051,144.480,0.000,0.000,-,-
2020/08/28,1789.600,9.137,145.600,0.000,0.000,-,-
2020/08/29,1789.650,9.189,146.400,0.000,0.000,-,-
2020/08/30,1789.650,9.189,-,0.000,0.000,-,-
2020/08/31,1789.840,9.432,149.440,0.461,0.000,-,-
2020/09/01,1789.870,9.468,149.920,0.000,0.000,-,-
2020/09/02,1789.910,9.517,150.560,0.000,0.000,-,-
2020/09/03,1789.930,9.542,150.880,0.000,0.000,-,-
2020/09/04,1789.960,9.579,151.360,0.000,0.000,-,-
2020/09/05,1789.990,9.616,151.840,0.000,0.000,-,-
2020/09/06,1789.990,9.616,-,0.000,0.000,-,-
2020/09/07,1789.990,9.616,151.840,0.000,0.000,-,-
2020/09/08,1790.050,9.723,152.800,0.000,0.000,-,-
2020/09/09,1790.080,9.779,153.280,0.000,0.000,-,-
2020/09/10,1790.110,9.836,153.760,0.000,0.000,-,-
2020/09/11,1790.220,10.044,155.520,0.000,0.000,-,-
2020/09/12,1790.280,10.158,156.480,0.000,0.000,-,-
2020/09/13,1790.040,9.704,152.640,0.000,0.000,-,-
2020/09/14,1790.400,10.385,158.400,0.000,0.000,-,-
2020/09/15,1790.470,10.517,159.520,0.000,0.000,-,-
2020/09/16,1790.530,10.631,160.480,0.000,0.000,-,-
2020/09/17,1790.580,10.725,161.280,0.000,0.000,-,-
2020/09/18,1790.820,11.179,165.120,0.966,0.000,-,-
2020/09/19,1790.980,11.482,167.680,2.277,0.000,-,-
2020/09/20,1790.980,11.482,167.680,2.277,0.000,-,-
2020/09/21,1790.980,11.482,167.680,2.546,0.000,-,-
2020/09/22,1790.900,11.331,166.440,2.542,0.000,-,-
2020/09/23,1790.880,11.293,166.080,2.537,0.000,-,-
2020/09/24,1790.840,11.217,165.440,2.534,0.000,-,-
2020/09/25,1790.760,11.066,164.160,2.529,0.000,-,-
2020/09/26,1790.660,10.877,162.560,2.521,0.000,-,-
2020/09/27,1790.580,10.725,161.280,2.508,0.000,-,-
2020/09/28,1790.560,10.688,160.960,2.497,0.000,-,-
2020/09/29,1790.380,10.347,158.080,2.488,0.000,-,-
2020/09/30,1790.290,10.177,156.640,2.472,0.000,-,-
2020/10/01,1790.190,9.987,155.040,2.461,0.000,-,-
2020/10/02,1790.170,9.950,154.720,0.273,0.000,-,-
2020/10/03,1790.010,9.647,152.160,2.438,0.000,-,-
2020/10/04,1789.900,9.505,150.400,2.425,0.000,-,-
2020/10/05,1789.880,9.481,150.080,2.412,0.000,-,-
2020/10/06,1789.740,9.309,147.840,1.268,0.000,-,-
2020/10/07,1789.720,9.284,147.520,0.796,0.000,-,-
2020/10/08,1789.690,9.247,147.040,0.795,0.000,-,-
2020/10/09,1789.640,9.186,146.240,0.794,0.000,-,-
2020/10/10,1789.600,9.137,145.600,0.792,0.000,-,-
2020/10/11,1789.590,9.125,145.440,0.906,0.000,-,-
2020/10/12,1789.540,9.063,144.640,0.789,0.000,-,-
2020/10/13,1789.500,9.014,144.000,0.787,0.000,-,-
2020/10/14,1789.470,8.977,143.520,0.786,0.000,-,-
2020/10/15,1789.420,8.916,142.720,0.785,0.000,-,-
2020/10/16,1789.410,8.903,142.560,0.519,0.000,-,-
2020/10/17,1789.410,8.903,142.560,0.078,0.000,-,-
2020/10/18,1789.400,8.891,142.400,0.078,0.000,-,-
2020/10/19,1789.390,8.879,142.240,0.078,0.000,-,-
2020/10/20,1789.390,8.879,142.240,0.078,0.000,-,-
2020/10/21,1789.380,8.867,142.080,0.781,0.000,-,-
2020/10/22,1789.380,8.867,142.080,0.078,0.000,-,-
2020/10/23,1789.380,8.867,142.080,0.078,0.000,-,-
2020/10/24,1789.370,8.854,141.920,0.078,0.000,-,-
2020/10/25,1789.370,8.854,141.920,0.078,0.000,-,-
2020/10/26,1789.360,8.842,141.760,0.078,0.000,-,-
2020/10/27,1789.350,8.830,141.600,0.078,0.000,-,-
2020/10/28,1789.350,8.830,141.600,0.021,0.000,-,-
2020/10/29,1789.350,8.830,141.600,0.078,0.000,-,-
2020/10/30,1789.340,8.818,141.440,0.078,0.000,-,-
2020/10/31,1789.330,8.805,141.280,0.078,0.000,-,-
2020/11/01,1789.330,8.805,141.280,0.078,0.000,-,-
2020/11/02,1789.330,8.805,141.280,0.078,0.000,-,0.00
2020/11/03,1789.320,8.793,141.120,0.078,0.000,-,-
2020/11/04,1789.320,8.793,141.120,0.078,0.000,-,-
2020/11/05,1789.310,8.781,140.960,0.078,0.000,-,-
2020/11/06,1789.310,8.781,140.960,0.077,0.000,-,-
2020/11/07,1789.300,8.768,140.800,0.077,0.000,-,-
2020/11/08,1789.290,8.756,140.640,0.078,0.000,-,-
2020/11/09,1789.280,8.744,140.480,0.077,0.000,-,-
2020/11/10,1789.280,8.744,140.480,0.078,0.000,-,-
2020/11/11,1789.270,8.732,140.320,0.077,0.000,-,-
2020/11/12,1789.260,8.719,140.160,0.077,0.000,-,-
2020/11/13,1789.260,8.719,140.160,0.077,0.000,-,-
2020/11/14,1789.250,8.707,140.000,0.077,0.000,-,-
2020/11/15,1789.250,8.707,140.000,0.077,0.000,-,-
2020/11/16,1789.240,8.695,139.840,0.077,0.000,-,-
2020/11/17,1789.230,8.682,139.680,0.077,0.000,-,-
2020/11/18,1789.230,8.682,139.680,0.077,0.000,-,-
2020/11/19,1789.220,8.670,139.520,0.077,0.000,-,0.00
2020/11/20,1789.210,8.658,139.360,0.077,0.000,-,-
2020/11/21,1789.200,8.646,139.200,0.078,0.000,-,-
2020/11/22,1789.190,8.633,139.040,0.077,0.000,-,-
2020/11/23,1789.180,8.621,138.880,0.077,0.000,-,-
2020/11/24,1789.170,8.609,138.720,0.077,0.000,-,-
2020/11/25,1789.170,8.609,138.720,0.077,0.000,-,-
2020/11/26,1789.150,8.584,138.400,0.077,0.000,-,-
2020/11/27,1789.130,8.560,138.080,0.077,0.000,-,-
2020/11/28,1789.110,8.535,137.760,0.076,0.000,-,-
2020/11/29,1789.090,8.511,137.440,0.077,0.000,-,-
2020/11/30,1789.080,8.498,137.280,0.077,0.000,-,-
2020/12/01,1789.050,8.461,136.800,0.077,0.000,-,-
2020/12/02,1789.040,8.449,136.640,0.076,0.000,-,-
